apartment_id,controller,T_star,RH_star,comfort_mean,comfort_std,energy_cop_kwh_mean,energy_cop_kwh_std,energy_simple_kwh_mean,energy_saving_kwh,safety_penalty_mean,switches_per_hour,total_reward_mean,n_episodes
AP36,Fixed_26C,28.75,69.0,0.4001947766506401,0.007161474312856156,6.865840359270344,0.06561584486133401,24.0,17.134159640729656,0.0,0.0,88.84502823849799,3
AP36,Fixed_27C,28.75,69.0,0.5330424467409186,0.0024509538229591423,6.281572161794901,0.06887619122299966,24.0,17.7184278382051,0.0,0.0,90.3123808294285,3
AP36,Rule_Based,28.75,69.0,0.4700343996675254,0.07026131278650084,5.555295733468867,0.1638061297329951,24.0,18.444704266531133,0.0,0.34722222222222227,89.62010777448029,3
AP36,Random,28.75,69.0,0.2983340144365737,0.024979320077132435,4.990497536609718,0.23228049922617092,20.75,15.759502463390282,0.0,2.5416666666666665,87.3177922308567,3
AP36,Rule_Bayesian,28.75,69.0,0.6594894514306725,0.0008074677264157817,5.235688873495691,0.06184446204696115,24.0,18.76431112650431,0.0,0.4305555555555555,91.66521896539723,3
AP37,RL_PPO,29.5,69.0,0.6694485543036856,0.012974223188386102,2.988458375861505,0.0028175958813758855,7.5,4.511541624138495,0.0,0.5833333333333334,91.9410068581631,3
AP37,Fixed_26C,29.5,69.0,0.3250560031406757,0.018122574576200045,6.848524106144198,0.08734330799155382,24.0,17.151475893855803,0.0,0.0,88.04809437300388,3
AP37,Fixed_27C,29.5,69.0,0.447232117688878,0.015135743241335368,6.3157788867048845,0.10077039722238641,24.0,17.684221113295116,0.0,0.0,89.39531038392903,3
AP37,Rule_Based,29.5,69.0,0.43179431894011117,0.06613955060075737,5.578842282783327,0.19474549623668774,24.0,18.421157717216673,0.0,0.375,89.21652076994258,3
AP37,Random,29.5,69.0,0.2487357577941627,0.009037610709868794,4.9248796642136625,0.11463861581898473,20.833333333333332,15.90845366911967,0.0,2.638888888888889,86.79639946566249,3
AP37,Rule_Bayesian,29.5,69.0,0.567201363019749,0.017162672363913518,4.362039844817566,0.09348463741061057,24.0,19.637960155182434,0.0,0.2638888888888889,90.70794799746564,3
AP38,RL_PPO,29.0,68.0,0.7239726250527899,0.004304879617397128,2.9942153335907697,0.004405863823253933,7.5,4.50578466640923,0.003472222222222222,0.5833333333333334,91.90853461741345,3
AP38,Fixed_26C,29.0,68.0,0.3597716951873801,0.01221626636800517,6.838462319957823,0.1107290629039486,24.0,17.161537680042176,0.003472222222222222,0.0,87.8066893185226,3
AP38,Fixed_27C,29.0,68.0,0.48589592248880353,0.005995200378011243,6.283744810788211,0.11849151342069478,24.0,17.71625518921179,0.003472222222222222,0.0,89.19746131448119,3
AP38,Rule_Based,29.0,68.0,0.4676839083206312,0.06893986432111596,5.641420473449411,0.21864705989695174,24.0,18.35857952655059,0.003472222222222222,0.3333333333333333,88.990008703719,3
AP38,Random,29.0,68.0,0.27885089448473227,0.005933347239419956,5.091384508120552,0.2354923738252003,21.916666666666668,16.825282158546116,0.003472222222222222,2.875,86.59083557128173,3
AP38,Rule_Bayesian,29.0,68.0,0.6164209458921106,0.005718805797088845,5.025925939598617,0.08929714240911947,24.0,18.974074060401385,0.003472222222222222,0.38888888888888884,90.59264574387363,3
AP40,RL_PPO,27.5,75.0,0.6982138725595283,0.001769099344537112,3.029272094800511,0.04328782183883766,7.5,4.470727905199489,0.0,0.5833333333333334,92.24769406098187,3
AP40,Fixed_26C,27.5,75.0,0.5375428749245721,0.001410893581310782,6.91840106899937,0.0463306988638982,24.0,17.08159893100063,0.0,0.0,90.29603825053077,3
AP40,Fixed_27C,27.5,75.0,0.6419002220156581,0.0018718216530290719,6.371122456053032,0.07358503814179192,24.0,17.628877543946967,0.0,0.0,91.45762237637884,3
AP40,Rule_Based,27.5,75.0,0.673891931613274,0.04180707103106887,5.6571689617192895,0.1234433125817634,24.0,18.34283103828071,0.0,0.3333333333333333,91.78246266720411,3
AP40,Random,27.5,75.0,0.4351745610911293,0.019364817883454448,4.800304255806689,0.22968112985297684,20.75,15.94969574419331,0.0,2.5,88.77510974394967,3
AP40,Rule_Bayesian,27.5,75.0,0.7293368571434611,0.0026946402997582017,5.559924238586042,0.10027739580218899,24.0,18.440075761413958,0.0,0.47222222222222215,92.37638721919551,3
AP43,RL_PPO,28.0,70.0,0.7735246100687937,0.008683850533617801,2.9893407379574204,0.0045639667549405676,7.5,4.51065926204258,0.0,0.5833333333333334,93.03731849264993,3
AP43,Fixed_26C,28.0,70.0,0.46291133704498394,0.013308830915091061,6.838680976933834,0.07246539192518808,24.0,17.161319023066167,0.0,0.0,89.49533849640842,3
AP43,Fixed_27C,28.0,70.0,0.5822324836747611,0.006467612379028341,6.283051053660082,0.10401225730992426,24.0,17.71694894633992,0.0,0.0,90.8147744420835,3
AP43,Rule_Based,28.0,70.0,0.5279560193120089,0.06607455408671055,5.547061356930004,0.21477070956865627,24.0,18.452938643069995,0.0,0.375,90.21061925100669,3
AP43,Random,28.0,70.0,0.3698954509307979,0.038749590217280555,4.541468197137097,0.2760929828347381,20.166666666666668,15.625198469529572,0.0,2.361111111111111,88.05006216334584,3
AP43,Rule_Bayesian,28.0,70.0,0.6472509330816041,0.0020413770147786614,5.330011152363276,0.05152103304266978,24.0,18.669988847636724,0.0,0.6388888888888888,91.49810904820443,3
AP44,RL_PPO,28.0,72.0,0.7540826189813955,0.005629608128434695,2.9921222119414512,0.010850505370105066,7.5,4.507877788058549,0.0,0.5833333333333334,92.84002243706823,3
AP44,Fixed_26C,28.0,72.0,0.4800487868064807,0.013706645896442994,6.884057815831881,0.006619677946753337,24.0,17.11594218416812,0.0,0.0,89.691371265194,3
AP44,Fixed_27C,28.0,72.0,0.6074504444738351,0.012944430496097796,6.318038262098195,0.03866512301789651,24.0,17.681961737901805,0.0,0.0,91.09972170359758,3
AP44,Rule_Based,28.0,72.0,0.581943554226867,0.04759769261202858,5.496365854408091,0.06396473616812814,24.0,18.50363414559191,0.0,0.34722222222222227,90.81256984609648,3
AP44,Random,28.0,72.0,0.38268304480042437,0.005702376728085507,4.837037542748388,0.08167286582898452,20.833333333333332,15.996295790584945,0.0,2.6527777777777777,88.19785004783739,3
AP44,Rule_Bayesian,28.0,72.0,0.6896654667813235,0.005621153557475975,5.464978491743429,0.1087038498990354,24.0,18.53502150825657,0.0,0.5555555555555556,91.96236471442785,3
AP45,RL_PPO,27.5,72.0,0.6723015983581714,0.10874336359342959,2.9427200495150125,0.061888085356359535,7.5,4.557279950484988,0.0,0.5833333333333334,91.98843502896796,3
AP45,Fixed_26C,27.5,72.0,0.5144736434820992,0.0021066269618433336,6.786531870132425,0.07090644595508054,24.0,17.213468129867575,0.0,0.0,90.03879189342281,3
AP45,Fixed_27C,27.5,72.0,0.620775864882196,0.008694712570648053,6.213440303625709,0.05203709236357766,24.0,17.78655969637429,0.0,0.0,91.22264273495028,3
AP45,Rule_Based,27.5,72.0,0.6040095402294283,0.06394290976485473,5.492055008728973,0.14250777058106892,24.0,18.507944991271028,0.0,0.34722222222222227,91.02153150375271,3
AP45,Random,27.5,72.0,0.4088756714695947,0.03580215663998468,4.654346230814813,0.3296451097173415,20.583333333333332,15.92898710251852,0.0,2.4722222222222228,88.4260398749314,3
AP45,Rule_Bayesian,27.5,72.0,0.6809091348008726,0.007192539696632087,5.500505500824275,0.1390196903101915,24.0,18.499494499175725,0.0,0.3611111111111111,91.85209368482099,3
AP47,RL_PPO,28.0,70.0,0.7681524345835786,0.009796373609850318,2.9909886403301584,0.0033230480949932037,7.5,4.509011359669842,0.0,0.5833333333333334,92.98528702461176,3
AP47,Fixed_26C,28.0,70.0,0.4530777482578918,0.016215997407523497,6.876627688706518,0.08565218279895029,24.0,17.123372311293483,0.0,0.0,89.400169281726,3
AP47,Fixed_27C,28.0,70.0,0.5768577581389812,0.01289524126035733,6.317393832589736,0.10245260486362284,24.0,17.682606167410263,0.0,0.0,90.76726055572824,3
AP47,Rule_Based,28.0,70.0,0.5756372588248718,0.07247646609794514,5.584698117346875,0.17809442890941912,24.0,18.415301882653125,0.0,0.375,90.73686384596131,3
AP47,Random,28.0,70.0,0.3373331620012167,0.01280800372366642,4.888631688804856,0.07428540188930248,21.333333333333332,16.444701644528475,0.0,2.8055555555555554,87.80299457354295,3
AP47,Rule_Bayesian,28.0,70.0,0.6515343609368173,0.010066775380980036,5.386116339981991,0.14187443899122115,24.0,18.613883660018008,0.0,0.513888888888889,91.55773634489219,3
AP48,RL_PPO,28.5,71.0,0.7537513060812314,0.0064478344800272145,2.98610804563528,0.015802109357339097,7.5,4.51389195436472,0.0,0.5833333333333334,92.83093136713114,3
AP48,Fixed_26C,28.5,71.0,0.43931448044873855,0.012096480759990716,6.842767522085091,0.07220668478585454,24.0,17.15723247791491,0.0,0.0,89.24942847831782,3
AP48,Fixed_27C,28.5,71.0,0.5663075149687797,0.006859780850353881,6.2739750038924464,0.10530218680138763,24.0,17.726024996107554,0.0,0.0,90.65033947590923,3
AP48,Rule_Based,28.5,71.0,0.506536655725458,0.07085484511458673,5.515163618628562,0.16187097060243727,24.0,18.484836381371437,0.0,0.3888888888888889,89.98708479951868,3
AP48,Random,28.5,71.0,0.34497776543357533,0.03458091689494714,4.816204325638661,0.2878169161239547,21.166666666666668,16.350462341028006,0.0,2.625,87.83731467703888,3
AP48,Rule_Bayesian,28.5,71.0,0.682936228294496,0.0050883761524821184,5.32023223455607,0.039294461326184735,24.0,18.67976776544393,0.0,0.5,91.8878970912532,3
AP4,RL_PPO,26.25,68.0,0.6432474875526147,0.04275491073300172,3.0355593165816948,0.09113486346408989,7.916666666666667,4.881107350084973,0.003472222222222222,0.5694444444444445,91.02856448950293,3
AP4,Fixed_26C,26.25,68.0,0.4589307339569362,0.01850472280117395,6.80429533300939,0.03958261095894506,24.0,17.19570466699061,0.003472222222222222,0.0,88.83817571399295,3
AP4,Fixed_27C,26.25,68.0,0.527761771308774,0.009201346480148405,6.260389624557187,0.055449230564812775,24.0,17.739610375442812,0.003472222222222222,0.0,89.62233052856307,3
AP4,Rule_Based,26.25,68.0,0.5667432191554379,0.022841202606854856,5.416935729068217,0.07363405823868555,24.0,18.583064270931782,0.003472222222222222,0.4444444444444445,90.01763863294333,3
AP4,Random,26.25,68.0,0.41186719849904135,0.009539745330801578,5.0738362529102785,0.39866943433742996,21.833333333333332,16.759497080423053,0.003472222222222222,2.8194444444444446,87.96668054247239,3
AP4,Rule_Bayesian,26.25,68.0,0.5633930505438897,0.00717907471274211,5.776799269954149,0.15674119613391296,24.0,18.22320073004585,0.003472222222222222,0.7222222222222223,89.9250214354971,3
AP6,RL_PPO,27.25,69.0,0.7307782620734148,0.0587453553396994,2.967793182294318,0.01470526480723049,7.666666666666667,4.698873484372349,0.0,0.5972222222222223,92.57925321723388,3
AP6,Fixed_26C,27.25,69.0,0.4760897191353178,0.021405034549413896,6.82526557164931,0.047097241004302334,24.0,17.17473442835069,0.0,0.0,89.63209536025057,3
AP6,Fixed_27C,27.25,69.0,0.5760062131212061,0.01567077054339424,6.251629499092303,0.07353742124171136,24.0,17.748370500907697,0.0,0.0,90.74739520982685,3
AP6,Rule_Based,27.25,69.0,0.5657897143677949,0.03726640499648808,5.45791068056307,0.06390092976292573,24.0,18.54208931943693,0.0,0.3888888888888889,90.61438920457668,3
AP6,Random,27.25,69.0,0.40073428478962086,0.035521516935072155,5.045678760986054,0.08656020222202788,21.333333333333332,16.28765457234728,0.0,2.625,88.4222742651295,3
AP6,Rule_Bayesian,27.25,69.0,0.6159788898590334,0.009118149072506354,5.56716902920592,0.13009123389735447,24.0,18.43283097079408,0.0,0.6111111111111112,91.14254282259257,3
AP7,RL_PPO,28.5,68.0,0.7691652592183872,0.000980982235782437,2.986771394068114,0.01382365114734062,7.5,4.513228605931886,0.0,0.5833333333333334,92.99335819589032,3
AP7,Fixed_26C,28.5,68.0,0.41214826082915396,0.005614204634695472,6.827723472885141,0.07376024570785678,24.0,17.17227652711486,0.0,0.0,88.9597368267274,3
AP7,Fixed_27C,28.5,68.0,0.5370082409499021,0.0022374233122759352,6.236152596270377,0.062211400920814966,24.0,17.763847403729624,0.0,0.0,90.34156844354668,3
AP7,Rule_Based,28.5,68.0,0.43923798464625,0.02039254401241297,5.443412401544339,0.07474238535198276,24.0,18.55658759845566,0.0,0.3611111111111111,89.27494176867803,3
AP7,Random,28.5,68.0,0.33584794788192923,0.008455924762112113,4.812299255673049,0.2904263720241442,21.333333333333332,16.521034077660282,0.0,2.6805555555555554,87.79086841245925,3
AP7,Rule_Bayesian,28.5,68.0,0.6406713299727876,0.0026950657031670944,5.311610698758874,0.07839244115385387,24.0,18.688389301241127,0.0,0.5416666666666666,91.44291199363909,3
